Code,Name,y15,y14,y10,y05,t1yr,t5yr,t10yr
13291,"Union County, GA",-0.50415989,-0.413121097,-0.437049431,-0.395630911,-0.595198683,-0.571270348,-0.612688868
13293,"Upson County, GA",-2.04414387,-2.580739822,-2.515389993,-0.406309289,-1.507547917,-1.572897746,-3.68197845
13295,"Walker County, GA",-0.389116482,-0.377834961,-0.272461129,-0.06824477,-0.400398003,-0.505771835,-0.709988193
13297,"Walton County, GA",0.338996604,0.306808996,0.269172848,0.248986175,0.371184211,0.408820359,0.429007032
13299,"Ware County, GA",-0.043673649,-0.211886941,-0.084872436,-0.013993066,0.124539642,-0.002474863,-0.073354233
13301,"Warren County, GA",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
13303,"Washington County, GA",-0.8863669,-2.580739822,-0.920496225,-0.644966402,0.808006021,-0.852237576,-1.127767399
13305,"Wayne County, GA",-0.378259817,-0.326733083,-0.490111776,-0.564256458,-0.429786551,-0.266407858,-0.192263177
13307,"Webster County, GA",-1.925548582,-2.580739822,-2.515389993,-2.195726131,-1.270357343,-1.335707171,-1.655371033
13309,"Wheeler County, GA",-1.889866029,-2.462957821,-2.03960745,-1.939659603,-1.316774236,-1.740124608,-1.840072454
13311,"White County, GA",-0.263994967,-0.434892415,-0.28906546,-0.253667686,-0.093097519,-0.238924474,-0.274322247
13313,"Whitfield County, GA",1.393594735,1.440267035,1.470873234,1.562095862,1.346922435,1.316316236,1.225093608
13315,"Wilcox County, GA",-1.45396188,-2.580739822,-2.515389993,-1.113565835,-0.327183938,-0.392533766,-1.794357924
13317,"Wilkes County, GA",-1.155606119,-1.244718047,-1.154944285,-0.983327676,-1.06649419,-1.156267953,-1.327884562
13319,"Wilkinson County, GA",-1.326146151,-1.224086649,-1.225720035,-1.267955203,-1.428205654,-1.426572267,-1.384337099
13321,"Worth County, GA",-0.725743438,-0.470443115,-0.661796409,-0.91195519,-0.981043761,-0.789690466,-0.539531685
15001,"Hawaii County, HI",1.281839578,1.307113222,1.306436978,1.028295386,1.256565934,1.257242178,1.53538377
15003,"Honolulu County, HI",2.395697916,2.399710482,2.549483384,2.050661659,2.39168535,2.241912448,2.740734173
15005,"Kalawao County, HI",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
15007,"Kauai County, HI",1.219817372,1.199660295,1.000072476,0.701908927,1.239974448,1.439562267,1.737725816
15009,"Maui County, HI",1.630929382,1.510687257,1.640231082,1.244506674,1.751171507,1.621627682,2.017352089
16001,"Ada County, ID",1.816274239,1.952896429,2.000316488,1.7273452,1.67965205,1.632231991,1.905203279
16003,"Adams County, ID",-1.201596833,-2.580739822,-2.515389993,-1.416663078,0.177546156,0.112196327,-0.986530588
16005,"Bannock County, ID",0.706269812,0.686527644,0.652678323,0.418532315,0.726011979,0.7598613,0.994007308
16007,"Bear Lake County, ID",-2.04414387,-2.580739822,-2.515389993,-0.837152594,-1.507547917,-1.572897746,-3.251135146
16009,"Benewah County, ID",-1.066026054,-1.113824255,-1.080851525,-1.380661598,-1.018227853,-1.051200584,-0.75139051
16011,"Bingham County, ID",-0.051828272,0.161208759,-0.054496445,-0.404427721,-0.264865304,-0.049160099,0.300771176
16013,"Blaine County, ID",0.91708266,0.936453436,0.922043291,0.725896455,0.897711883,0.912122028,1.108268864
16015,"Boise County, ID",-0.962776412,-0.617292696,-1.364755486,-2.195726131,-1.308260127,-0.560797337,0.270173308
16017,"Bonner County, ID",0.278434496,0.482251354,0.382236992,0.124660958,0.074617638,0.174632,0.432208034
16019,"Bonneville County, ID",0.980869633,0.948759766,1.013745153,0.730775981,1.012979501,0.947994114,1.230963285
16021,"Boundary County, ID",-0.658360351,-0.564270485,-0.745676886,-0.741145143,-0.752450217,-0.571043816,-0.575575559
16023,"Butte County, ID",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
16025,"Camas County, ID",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
16027,"Canyon County, ID",0.92630285,0.889428576,0.848340004,0.634149214,0.963177124,1.004265696,1.218456487
16029,"Caribou County, ID",-1.181524206,-2.580739822,-2.515389993,-2.195726131,0.21769141,0.152341581,-0.16732228
16031,"Cassia County, ID",-0.40099901,-0.408508324,-0.420256413,-0.525762311,-0.393489696,-0.381741606,-0.276235709
16033,"Clark County, ID",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
16035,"Clearwater County, ID",-0.958038714,-0.975399793,-1.047131294,-0.684940824,-0.940677635,-0.868946135,-1.231136604
16037,"Custer County, ID",-2.04414387,-2.580739822,-2.515389993,-0.501155663,-1.507547917,-1.572897746,-3.587132076
16039,"Elmore County, ID",-2.04414387,-0.52220938,-2.515389993,-2.195726131,-3.566078359,-1.572897746,-1.892561608
16041,"Franklin County, ID",-0.887186818,-0.819920997,-1.110577606,-0.975972099,-0.95445264,-0.66379603,-0.798401537
16043,"Fremont County, ID",-0.931530731,-1.107703031,-0.509076387,-0.836738496,-0.755358431,-1.353985075,-1.026322965
16045,"Gem County, ID",-2.04414387,-0.390956362,-0.935342769,-0.515318315,-3.697331377,-3.15294497,-3.572969424
16047,"Gooding County, ID",-0.812797955,-0.876890726,-2.515389993,-0.827659558,-0.748705184,0.889794083,-0.797936352
16049,"Idaho County, ID",-0.67183036,-0.661139663,-0.70889453,-0.701359745,-0.682521057,-0.634766191,-0.642300976
16051,"Jefferson County, ID",-0.521440137,-0.289998747,-0.182917512,-0.252243817,-0.752881528,-0.859962762,-0.790636457
16053,"Jerome County, ID",-0.299789368,-0.199596668,-0.469068565,-0.444420006,-0.399982068,-0.13051017,-0.155158729
16055,"Kootenai County, ID",1.146412159,1.204123637,1.000907353,0.779366823,1.088700681,1.291916966,1.513457496
16057,"Latah County, ID",0.085816587,0.039822646,0.046581925,-0.26358568,0.131810529,0.12505125,0.435218855
16059,"Lemhi County, ID",-2.04414387,-0.665152938,-2.515389993,-0.683882877,-3.423134801,-1.572897746,-3.404404862
16061,"Lewis County, ID",-1.3100702,-1.593723358,-0.965623483,-1.519255348,-1.026417041,-1.654516917,-1.100885052
16063,"Lincoln County, ID",-0.893047288,-1.211879229,-2.515389993,-2.195726131,-0.574215347,0.729295417,0.409631555
16065,"Madison County, ID",-0.050449327,-0.141786599,-0.179167303,-0.062849326,0.040887945,0.078268648,-0.038049329
16067,"Minidoka County, ID",-0.719943085,-0.715962902,-0.548079392,-0.764985855,-0.723923267,-0.891806777,-0.674900314
16069,"Nez Perce County, ID",0.092040991,-0.032368579,0.162798913,0.159516805,0.216450561,0.02128307,0.024565177
16071,"Oneida County, ID",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
16073,"Owyhee County, ID",-2.04414387,-1.13002887,-2.515389993,-2.195726131,-2.958258869,-1.572897746,-1.892561608
16075,"Payette County, ID",-0.501237894,-0.44781409,-0.669989268,-0.678725836,-0.554661698,-0.332486519,-0.323749951
16077,"Power County, ID",-1.376164114,-1.25852681,-0.933574612,-0.91562112,-1.493801418,-1.818753616,-1.836707108
16079,"Shoshone County, ID",-0.495756509,-0.562503312,-0.691412327,-0.884555611,-0.429009706,-0.300100691,-0.106957406
16081,"Teton County, ID",-0.129679148,-0.005020379,-0.009514103,-0.395057433,-0.254337916,-0.249844192,0.135699138
16083,"Twin Falls County, ID",0.681221819,0.645378651,0.568364023,0.461345711,0.717064987,0.794079616,0.901097928
16085,"Valley County, ID",0.016488403,0.001309004,-0.364008048,-0.4747423,0.031667801,0.396984854,0.507719105
16087,"Washington County, ID",-0.901910975,-0.505994691,-0.419415426,-0.494170032,-1.29782726,-1.384406524,-1.309651919
17001,"Adams County, IL",0.68665043,0.578862956,0.647952137,0.616581911,0.794437904,0.725348723,0.756718948
17003,"Alexander County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17005,"Bond County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17007,"Boone County, IL",0.148890259,-0.005618136,0.114915647,-0.070062401,0.303398655,0.182864872,0.36784292
17009,"Brown County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17011,"Bureau County, IL",-0.421783573,-0.560103451,-0.618993778,-0.352973699,-0.283463696,-0.224573369,-0.490593447
17013,"Calhoun County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17015,"Carroll County, IL",-0.806560544,-0.547447409,-0.692511683,-0.601420994,-1.06567368,-0.920609406,-1.011700095
17017,"Cass County, IL",-1.142233063,-1.102343467,-2.515389993,-0.9314652,-1.18212266,0.230923867,-1.353000927
17019,"Champaign County, IL",1.105620732,1.136335138,1.095787489,1.267660774,1.074906327,1.115453975,0.94358069
17021,"Christian County, IL",-0.577147928,-0.446832325,-0.218669607,-0.292316913,-0.70746353,-0.935626249,-0.861978942
17023,"Clark County, IL",-1.084766033,-0.885666823,-1.00161512,-0.939638332,-1.283865242,-1.167916945,-1.229893733
17025,"Clay County, IL",-0.72226641,-1.166348309,-1.091300422,-0.813914663,-0.278184511,-0.353232398,-0.630618157
17027,"Clinton County, IL",-0.398357788,-0.42112829,-0.371656139,-0.27043535,-0.375587287,-0.425059438,-0.526280227
17029,"Coles County, IL",0.156694204,0.086667215,0.009162669,0.0560738,0.226721193,0.304225738,0.257314608
17031,"Cook County, IL",3.40758053,3.496503657,3.616101827,3.68706193,3.318657403,3.199059234,3.128099131
17033,"Crawford County, IL",-2.04414387,-0.864414775,-0.701205889,-0.758380624,-3.223872964,-3.387081851,-3.329907115
17035,"Cumberland County, IL",-0.946340059,-2.580739822,-2.515389993,-2.195726131,0.688059703,0.622709874,0.303046013
17037,"DeKalb County, IL",0.588334825,0.60001476,0.788085219,0.505088965,0.57665489,0.388584431,0.671580686
17039,"De Witt County, IL",-0.981116808,-0.596736702,-0.720973606,-0.809240882,-1.365496915,-1.241260011,-1.152992735
17041,"Douglas County, IL",-0.21427679,-0.225267257,-0.317626927,-0.055560236,-0.203286324,-0.110926653,-0.372993344
17043,"DuPage County, IL",2.875915327,2.90973084,3.069261234,3.159770787,2.842099813,2.682569419,2.592059866
17045,"Edgar County, IL",-2.04414387,-2.580739822,-0.815967958,-0.83362813,-1.507547917,-3.272319781,-3.254659609
17047,"Edwards County, IL",-1.213183028,-1.418278904,-0.895195928,-0.877898841,-1.008087152,-1.531170127,-1.548467215
17049,"Effingham County, IL",0.014261165,0.089958491,-0.115923745,-0.183792385,-0.06143616,0.144446076,0.212314716
17051,"Fayette County, IL",-0.782273143,-0.694778617,-0.565310688,-0.667956021,-0.869767669,-0.999235598,-0.896590265
17053,"Ford County, IL",-0.800874839,-0.807168916,-0.704841396,-0.860730084,-0.794580761,-0.896908281,-0.741019593
17055,"Franklin County, IL",-0.170909944,-0.16590681,-0.158062324,-0.187717019,-0.175913079,-0.183757565,-0.15410287
17057,"Fulton County, IL",-0.465302829,-0.264802273,-0.491785195,-0.503393256,-0.665803384,-0.438820463,-0.427212402
17059,"Gallatin County, IL",-1.44627122,-1.44322189,-1.271741172,-1.55071293,-1.44932055,-1.620801269,-1.34182951
17061,"Greene County, IL",-1.050547072,-0.9334778,-0.801523611,-2.195726131,-1.167616343,-1.299570533,0.094631988
17063,"Grundy County, IL",0.095634764,0.157768447,0.119773561,-0.146775564,0.033501081,0.071495967,0.338045092
17065,"Hamilton County, IL",-2.04414387,-1.089042607,-2.515389993,-2.195726131,-2.999245132,-1.572897746,-1.892561608
17067,"Hancock County, IL",-0.872328072,-0.783808506,-0.694602247,-0.770960204,-0.960847638,-1.050053897,-0.97369594
17069,"Hardin County, IL",-1.231366032,-2.580739822,-1.143240493,-2.195726131,0.118007757,-1.319491572,-0.267005934
17071,"Henderson County, IL",-1.368065671,-2.580739822,-2.515389993,-1.41891985,-0.155391521,-0.22074135,-1.317211492
17073,"Henry County, IL",-0.181045972,0.018953285,-0.181886883,-0.430250786,-0.381045229,-0.180205061,0.068158843
17075,"Iroquois County, IL",-0.766755955,-0.78204326,-0.732507613,-0.409413014,-0.751468649,-0.801004297,-1.124098895
17077,"Jackson County, IL",0.21847105,0.31368878,0.287405234,0.289793617,0.12325332,0.149536867,0.147148483
17079,"Jasper County, IL",-1.168449655,-1.027372677,-2.515389993,-1.049009207,-1.309526633,0.178490682,-1.287890104
17081,"Jefferson County, IL",-0.044515276,-0.139506819,-0.185420508,-0.028617019,0.050476267,0.096389956,-0.060413533
17083,"Jersey County, IL",-2.04414387,-2.580739822,-0.698469674,-2.195726131,-1.507547917,-3.389818065,-1.892561608
17085,"Jo Daviess County, IL",-0.33868412,-0.287553557,-0.216126811,-0.303710895,-0.389814683,-0.461241429,-0.373657345
17087,"Johnson County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17089,"Kane County, IL",2.130238228,2.155017442,2.156360651,2.28890188,2.105459015,2.104115806,1.971574577
17091,"Kankakee County, IL",0.540376934,0.611039997,0.594243617,0.743596112,0.469713872,0.486510251,0.337157757
17093,"Kendall County, IL",0.523460882,0.557058199,0.445101296,0.335730102,0.489863566,0.601820469,0.711191663
17095,"Knox County, IL",0.054403561,0.039679805,0.018167879,0.156906777,0.069127318,0.090639244,-0.048099654
17097,"Lake County, IL",2.481213218,2.584089819,2.57338788,2.559150068,2.378336617,2.389038556,2.403276368
17099,"LaSalle County, IL",0.549894426,0.616306649,0.573191308,0.666215732,0.483482203,0.526597544,0.43357312
17101,"Lawrence County, IL",-2.04414387,-0.941550534,-0.919055107,-2.195726131,-3.146737205,-3.169232632,-1.892561608
17103,"Lee County, IL",-0.381967814,-0.450776183,-0.289630582,-0.095608898,-0.313159445,-0.474305046,-0.66832673
17105,"Livingston County, IL",-0.447587663,-0.403656591,-0.291673834,-0.276768287,-0.491518736,-0.603501493,-0.61840704
17107,"Logan County, IL",-0.658866898,-0.671645109,-0.734612096,-0.438650653,-0.646088687,-0.583121701,-0.879083144
17109,"McDonough County, IL",-0.421753858,-0.309080862,-0.407190705,-0.356995502,-0.534426854,-0.436317012,-0.486512214
17111,"McHenry County, IL",1.670422875,1.600203281,1.670256542,1.729323398,1.740642469,1.670589208,1.611522353
17113,"McLean County, IL",0.945388744,0.968709468,0.888631453,0.894243179,0.922068019,1.002146034,0.996534308
17115,"Macon County, IL",0.587444398,0.632575688,0.696360102,0.732016672,0.542313109,0.478528694,0.442872124
17117,"Macoupin County, IL",-0.211645671,-0.241578441,-0.26372288,-0.042476604,-0.1817129,-0.159568461,-0.380814738
17119,"Madison County, IL",0.939483011,1.033290396,1.051189207,1.179417982,0.845675626,0.827776816,0.69954804
17121,"Marion County, IL",-0.182086698,-0.121750934,-0.213787651,-0.345355016,-0.242422462,-0.150385745,-0.01881838
17123,"Marshall County, IL",-1.03067737,-1.003638626,-1.011512929,-1.187078526,-1.057716115,-1.049841812,-0.874276215
17125,"Mason County, IL",-1.079609268,-0.895781471,-1.165586593,-0.890515428,-1.263437064,-0.993631943,-1.268703107
17127,"Massac County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17129,"Menard County, IL",-0.996789023,-2.580739822,-1.079258182,-1.102880942,0.587161776,-0.914319864,-0.890697104
17131,"Mercer County, IL",-0.949228369,-1.038784286,-2.515389993,-0.83933503,-0.859672451,0.616933256,-1.059121708
17133,"Monroe County, IL",-0.118801503,-0.149770632,-0.313063412,-0.15918541,-0.087832374,0.075460406,-0.078417596
17135,"Montgomery County, IL",-0.48805753,-0.487833732,-0.361478338,-0.515974148,-0.488281328,-0.614636722,-0.460140912
17137,"Morgan County, IL",-0.268294893,-0.087138403,-0.348923581,-0.152669535,-0.449451383,-0.187666205,-0.383920251
17139,"Moultrie County, IL",-0.395890987,-0.494093392,-0.693825382,-1.137849206,-0.297688582,-0.097956593,0.346067232
17141,"Ogle County, IL",-0.439844074,-0.373113268,-0.198919955,-0.169691462,-0.506574879,-0.680768192,-0.709996685
17143,"Peoria County, IL",1.290955244,1.333876004,1.332174662,1.435930406,1.248034484,1.249735825,1.145980081
17145,"Perry County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17147,"Piatt County, IL",-0.950657212,-1.026798789,-0.844975461,-0.613446564,-0.874515636,-1.056338964,-1.287867861
17149,"Pike County, IL",-0.7624861,-0.743665481,-0.690867534,-0.919043055,-0.781306719,-0.834104666,-0.605929145
17151,"Pope County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17153,"Pulaski County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17155,"Putnam County, IL",-1.294774703,-1.113701643,-1.20541031,-2.195726131,-1.475847762,-1.384139095,-0.393823274
17157,"Randolph County, IL",-2.04414387,-0.267521842,-2.515389993,-0.439466498,-3.820765897,-1.572897746,-3.648821241
17159,"Richland County, IL",-0.673969015,-0.532917529,-0.477090829,-0.507716222,-0.815020501,-0.8708472,-0.840221808
17161,"Rock Island County, IL",1.076126859,1.148605229,1.150374002,0.944504636,1.003648489,1.001879717,1.207749083
17163,"St. Clair County, IL",1.106806078,1.003890071,1.118749658,1.187436895,1.209722086,1.094862499,1.026175261
17165,"Saline County, IL",-0.56601476,-0.642884984,-0.552623492,-0.744339706,-0.489144536,-0.579406027,-0.387689813
17167,"Sangamon County, IL",1.259933155,1.238927088,1.344868639,1.355998431,1.280939222,1.174997671,1.163867878
17169,"Schuyler County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17171,"Scott County, IL",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
17173,"Shelby County, IL",-0.842945287,-0.638368804,-0.907192187,-0.895520269,-1.04752177,-0.778698386,-0.790370305
17175,"Stark County, IL",-2.04414387,-0.890204465,-2.515389993,-2.195726131,-3.198083274,-1.572897746,-1.892561608
17177,"Stephenson County, IL",-0.142787132,-0.123900608,0.096983335,-0.082965528,-0.161673656,-0.382557599,-0.202608736
17179,"Tazewell County, IL",0.690111331,0.860558705,0.601564905,0.516132834,0.519663957,0.778657757,0.864089828
17181,"Union County, IL",-0.405341097,-0.11085126,-0.383763977,-0.581798356,-0.699830935,-0.426918217,-0.228883839
17183,"Vermilion County, IL",0.09468862,-0.040048796,0.000490938,0.400184743,0.229426035,0.188886302,-0.210807504
17185,"Wabash County, IL",-0.919669734,-0.671376228,-0.72083765,-0.747774638,-1.16796324,-1.118501819,-1.09156483
17187,"Warren County, IL",-0.842368643,-0.96638422,-0.973251497,-0.892485536,-0.718353066,-0.711485789,-0.79225175
17189,"Washington County, IL",-0.922057806,-0.86334965,-2.515389993,-0.773554181,-0.980765961,0.671274382,-1.07056143
17191,"Wayne County, IL",-1.018493274,-1.14017858,-1.112932056,-0.90336167,-0.896807968,-0.924054492,-1.133624878
17193,"White County, IL",-0.745152437,-0.597816135,-0.820136274,-0.958298457,-0.892488739,-0.670168601,-0.532006417
17195,"Whiteside County, IL",0.083515612,0.145496392,0.149927888,-0.112124297,0.021534833,0.017103337,0.279155522
17197,"Will County, IL",2.013314582,1.985320235,1.880720869,1.810582875,2.041308928,2.145908294,2.216046288
17199,"Williamson County, IL",0.369080783,0.347555658,0.388304254,0.245437435,0.390605907,0.349857311,0.492724131
17201,"Winnebago County, IL",1.791732605,1.776904592,1.767809675,1.844345469,1.806560619,1.815655535,1.739119742
17203,"Woodford County, IL",-0.268173839,-0.360713651,-0.371551289,-0.383530302,-0.175634027,-0.164796389,-0.152817376
18001,"Adams County, IN",-0.253692819,-0.042375438,0.013009969,-0.091627408,-0.465010201,-0.520395608,-0.415758231
18003,"Allen County, IN",1.764973489,1.78748054,1.860782484,1.904302591,1.742466439,1.669164494,1.625644387
18005,"Bartholomew County, IN",0.652294478,0.62530198,0.639246703,0.606336873,0.679286976,0.665342253,0.698252084
18007,"Benton County, IN",-1.117730077,-1.268687533,-1.114509614,-1.05164419,-0.966772621,-1.120950539,-1.183815963
18009,"Blackford County, IN",-2.04414387,-2.580739822,-2.515389993,-0.802123167,-1.507547917,-1.572897746,-3.286164572
18011,"Boone County, IN",0.288984617,0.067826718,0.420920129,0.278733762,0.510142515,0.157049104,0.299235471
18013,"Brown County, IN",-0.131648384,-0.061005477,-0.575393759,-0.376278269,-0.202291291,0.312096992,0.112981502
18015,"Carroll County, IN",-0.713745772,-0.7236679,-0.581915624,-2.195726131,-0.703823644,-0.84557592,0.768234587
18017,"Cass County, IN",-0.335869999,-0.365787934,-0.387179941,-0.104039847,-0.305952065,-0.284560058,-0.567700152
18019,"Clark County, IN",0.781825504,0.794608999,0.894045745,0.742383173,0.769042008,0.669605262,0.821267835
18021,"Clay County, IN",-2.04414387,-0.822645848,-0.716002317,-0.720496993,-3.265641891,-3.372285422,-3.367790746
18023,"Clinton County, IN",-0.566153208,-0.490374398,-0.384760064,-0.493169021,-0.641932017,-0.747546352,-0.639137395
18025,"Crawford County, IN",-1.36612105,-1.504665517,-1.29165321,-1.015415591,-1.227576583,-1.44058889,-1.71682651
18027,"Daviess County, IN",-0.228261435,-0.264482388,-0.253822817,-0.414831463,-0.192040483,-0.202700054,-0.041691408
18029,"Dearborn County, IN",-0.112544408,-0.439595683,-0.07406665,-0.064404737,0.214506867,-0.151022166,-0.16068408
18031,"Decatur County, IN",-0.364305088,-0.402322173,-0.458820331,-0.370791965,-0.326288004,-0.269789845,-0.357818212
18033,"DeKalb County, IN",0.221882709,0.193602849,0.18063987,0.161376406,0.250162569,0.263125548,0.282389012
18035,"Delaware County, IN",0.80348505,0.890794977,0.896540998,0.824530169,0.716175122,0.710429101,0.78243993
18037,"Dubois County, IN",0.329994925,0.628324171,0.33559147,0.20887872,0.03166568,0.32439838,0.451111131
18039,"Elkhart County, IN",2.121024191,2.20157852,2.140823607,2.264255795,2.040469862,2.101224775,1.977792587
18041,"Fayette County, IN",-2.04414387,-2.580739822,-0.555458495,-0.452508847,-1.507547917,-3.532829244,-3.635778892
18043,"Floyd County, IN",0.396346875,0.50189593,0.401918434,0.477642715,0.29079782,0.390775315,0.315051034
18045,"Fountain County, IN",-2.04414387,-2.580739822,-0.773071613,-2.195726131,-1.507547917,-3.315216126,-1.892561608
18047,"Franklin County, IN",-2.04414387,-2.580739822,-2.515389993,-0.795842107,-1.507547917,-1.572897746,-3.292445633
18049,"Fulton County, IN",-0.6942019,-0.717879921,-2.515389993,-0.342959175,-0.670523878,1.126986194,-1.045444624
18051,"Gibson County, IN",-0.265587191,-0.575290765,-0.379632355,-0.501968968,0.044116384,-0.151542026,-0.029205413
18053,"Grant County, IN",0.181875998,0.350344046,0.16234426,0.364065698,0.013407949,0.201407735,-0.000313703
18055,"Greene County, IN",-0.401845227,-0.329031669,-0.385933341,-0.541494879,-0.474658785,-0.417757113,-0.262195575
18057,"Hamilton County, IN",1.620116934,1.545121282,1.656999085,1.528633038,1.695112586,1.583234783,1.71160083
18059,"Hancock County, IN",0.066411322,0.132664627,0.311977808,0.05439107,0.000158017,-0.179155164,0.078431574
18061,"Harrison County, IN",-0.375498613,-0.279528567,-0.460098163,-0.456913568,-0.471468659,-0.290899063,-0.294083658
18063,"Hendricks County, IN",0.909889605,1.040010127,0.825029262,0.614107169,0.779769084,0.994749948,1.205672042
18065,"Henry County, IN",-0.328527853,-0.275661597,-0.220133036,-0.312041509,-0.381394109,-0.43692267,-0.345014198
18067,"Howard County, IN",0.516078696,0.474439404,0.518482015,0.716019066,0.557717989,0.513675378,0.316138326
18069,"Huntington County, IN",-0.247650488,-0.041759007,-0.27002113,-0.246112185,-0.453541968,-0.225279845,-0.24918879
18071,"Jackson County, IN",-0.223633928,-0.178498295,-0.00287585,-0.166435453,-0.268769561,-0.444392007,-0.280832404
18073,"Jasper County, IN",-0.578606748,-0.611140718,-0.565898412,-0.283268093,-0.546072778,-0.591315084,-0.873945403
18075,"Jay County, IN",-2.04414387,-2.580739822,-0.602811451,-2.195726131,-1.507547917,-3.485476288,-1.892561608
18077,"Jefferson County, IN",-0.088331672,-0.160214377,-0.274180328,-0.025359989,-0.016448966,0.097516984,-0.151303355
18079,"Jennings County, IN",-0.4187523,-0.44451267,-0.462840766,-0.503825539,-0.39299193,-0.374663834,-0.333679061
18081,"Johnson County, IN",0.894102673,0.776499094,0.944084699,0.773735137,1.011706253,0.844120648,1.01447021
18083,"Knox County, IN",-0.1466252,-0.139764395,-0.250884637,-0.067929582,-0.153486005,-0.042365764,-0.225320818
18085,"Kosciusko County, IN",0.645281216,0.715153641,0.729531065,0.613468735,0.575408791,0.561031367,0.677093697
18087,"LaGrange County, IN",0.534887325,0.221407919,0.256160904,0.110078348,0.848366731,0.813613746,0.959696302
18089,"Lake County, IN",1.478142415,1.566411043,1.581037846,1.690824974,1.389873786,1.375246983,1.265459855
18091,"LaPorte County, IN",0.79342925,0.891255974,0.802724931,0.701437796,0.695602526,0.784133569,0.885420704
18093,"Lawrence County, IN",-0.158497723,-0.096293997,-0.114476691,-0.103858632,-0.220701449,-0.202518755,-0.213136814
18095,"Madison County, IN",0.523250007,0.558301121,0.629394734,0.670575589,0.488198893,0.41710528,0.375924426
18097,"Marion County, IN",2.434388681,2.527067505,2.620218739,2.850060899,2.341709858,2.248558623,2.018716464
18099,"Marshall County, IN",0.06145161,0.115834305,0.085865628,-0.109086272,0.007068916,0.037037592,0.231989492
18101,"Martin County, IN",-2.04414387,-2.580739822,-1.017958723,-0.911361491,-1.507547917,-3.070329016,-3.176926248
18103,"Miami County, IN",-0.508616309,-0.56109538,-0.484744719,-0.438805815,-0.456137239,-0.5324879,-0.578426803
18105,"Monroe County, IN",0.930091079,0.859544471,0.864203056,0.876551231,1.000637688,0.995979103,0.983630927
18107,"Montgomery County, IN",-0.169096309,-0.293107417,-0.244597007,-0.135430588,-0.045085202,-0.093595612,-0.202762031
18109,"Morgan County, IN",-0.068882083,-0.136711795,-0.194206564,-0.021975876,-0.001052371,0.056442398,-0.11578829
18111,"Newton County, IN",-0.846285322,-0.826437871,-0.814054191,-0.638067972,-0.866132774,-0.878516454,-1.054502673
18113,"Noble County, IN",0.038197476,0.031459727,0.002767777,0.19425397,0.044935226,0.073627175,-0.117859018
18115,"Ohio County, IN",-2.04414387,-2.580739822,-2.515389993,-2.195726131,-1.507547917,-1.572897746,-1.892561608
18117,"Orange County, IN",-2.04414387,-0.753564826,-2.515389993,-0.854922132,-3.334722913,-1.572897746,-3.233365608
18119,"Owen County, IN",-0.772056257,-1.040647038,-0.735418063,-0.829069487,-0.503465476,-0.808694451,-0.715043026
18121,"Parke County, IN",-0.848671755,-0.938588092,-2.515389993,-0.840904897,-0.758755419,0.818046482,-0.856438614
18123,"Perry County, IN",-2.04414387,-2.580739822,-2.515389993,-0.749267228,-1.507547917,-1.572897746,-3.339020511
18125,"Pike County, IN",-0.966006465,-2.580739822,-2.515389993,-2.195726131,0.648726892,0.583377063,0.263713202
18127,"Porter County, IN",0.934490267,1.013958384,0.908724401,0.870375537,0.85502215,0.960256133,0.998604998
18129,"Posey County, IN",-0.665915713,-0.474827801,-0.651802992,-0.680362701,-0.857003625,-0.680028433,-0.651468725
18131,"Pulaski County, IN",-0.920168794,-0.888760774,-0.690857179,-0.63756927,-0.951576815,-1.14948041,-1.202768318
18133,"Putnam County, IN",-0.379492362,-0.417287813,-0.329015339,-0.482825538,-0.341696912,-0.429969386,-0.276159186
