Market,ENI,City,Area,GDP,PerCapita,Log_GDP,Log_PerCapita
45940,1.666181312,"Trenton-Ewing, NJ","Trenton, NJ (Metropolitan Statistical Area)",29654,79781.96767,4.472083283,4.901904743
45980,-1.137522851,"Troy, AL",NA,NA,NA,NA,NA
46020,0.318014423,"Truckee-Grass Valley, CA",NA,NA,NA,NA,NA
46060,1.485360873,"Tucson, AZ","Tucson, AZ (Metropolitan Statistical Area)",36184,36070.12661,4.558516575,4.557147667
46100,-0.434690516,"Tullahoma-Manchester, TN",NA,NA,NA,NA,NA
46140,1.855754007,"Tulsa, OK","Tulsa, OK (Metropolitan Statistical Area)",57776,59573.88013,4.761747471,4.775055887
46180,0.464559416,"Tupelo, MS",NA,NA,NA,NA,NA
46220,0.265373518,"Tuscaloosa, AL","Tuscaloosa, AL (Metropolitan Statistical Area)",10736,45093.32841,4.030842503,4.654112292
46300,0.196814194,"Twin Falls, ID",NA,NA,NA,NA,NA
46340,0.677649576,"Tyler, TX","Tyler, TX (Metropolitan Statistical Area)",11400,51896.2621,4.056904851,4.715136078
46380,0.163840328,"Ukiah, CA",NA,NA,NA,NA,NA
46460,-0.956967139,"Union City, TN-KY",NA,NA,NA,NA,NA
46500,-1.059931821,"Urbana, OH",NA,NA,NA,NA,NA
46520,1.99693689,"Urban Honolulu, HI","Urban Honolulu, HI (Metropolitan Statistical Area)",58284,58956.93445,4.76554935,4.770534894
46540,0.883246499,"Utica-Rome, NY","Utica-Rome, NY (Metropolitan Statistical Area)",10551,35547.39484,4.023293623,4.550807778
46620,-0.637198471,"Uvalde, TX",NA,NA,NA,NA,NA
46660,0.016508357,"Valdosta, GA","Valdosta, GA (Metropolitan Statistical Area)",4729,32889.38345,3.674769314,4.517055732
46700,0.662126187,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA (Metropolitan Statistical Area)",18773,43698.68785,4.27353368,4.640468397
46740,-1.350439096,"Valley, AL",NA,NA,NA,NA,NA
46780,-1.086540337,"Van Wert, OH",NA,NA,NA,NA,NA
46820,-1.482672543,"Vermillion, SD",NA,NA,NA,NA,NA
46860,-0.217186753,"Vernal, UT",NA,NA,NA,NA,NA
46900,-1.639327573,"Vernon, TX",NA,NA,NA,NA,NA
46980,-0.576668358,"Vicksburg, MS",NA,NA,NA,NA,NA
47020,0.097902029,"Victoria, TX","Victoria, TX (Metropolitan Statistical Area)",5639,57199.95131,3.751202095,4.757395659
47080,-0.981536418,"Vidalia, GA",NA,NA,NA,NA,NA
47180,-0.662589295,"Vincennes, IN",NA,NA,NA,NA,NA
47220,0.180628,"Vineland-Millville-Bridgeton, NJ","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",5614,35907.53841,3.749272408,4.555185634
47240,-0.255344773,"Vineyard Haven, MA",NA,NA,NA,NA,NA
47260,1.512647619,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",89871,52336.20586,4.953619574,4.718802235
47300,0.826107734,"Visalia-Porterville, CA","Visalia-Porterville, CA (Metropolitan Statistical Area)",15104,33114.45578,4.179091977,4.520017622
47340,-0.972870541,"Wabash, IN",NA,NA,NA,NA,NA
47380,0.606562277,"Waco, TX","Waco, TX (Metropolitan Statistical Area)",10499,40356.71042,4.021147936,4.605915759
47420,-1.054972691,"Wahpeton, ND-MN",NA,NA,NA,NA,NA
47460,-0.395923275,"Walla Walla, WA","Walla Walla, WA (Metropolitan Statistical Area)",2549,40062.23871,3.406369835,4.602735214
47540,-0.389705813,"Wapakoneta, OH",NA,NA,NA,NA,NA
47580,0.128270244,"Warner Robins, GA","Warner Robins, GA (Metropolitan Statistical Area)",6711,35786.2742,3.826787239,4.553716485
47620,-0.722035431,"Warren, PA",NA,NA,NA,NA,NA
47660,-0.968911701,"Warrensburg, MO",NA,NA,NA,NA,NA
47700,0.195911784,"Warsaw, IN",NA,NA,NA,NA,NA
47780,-0.72341977,"Washington, IN",NA,NA,NA,NA,NA
47820,-0.263810036,"Washington, NC",NA,NA,NA,NA,NA
47900,2.533683612,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",474375,78789.66452,5.676121793,4.896469251
47920,-0.899913557,"Washington Court House, OH",NA,NA,NA,NA,NA
47940,0.344993087,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",9269,54456.25991,3.967032882,4.73604781
47980,-0.68458289,"Watertown, SD",NA,NA,NA,NA,NA
48020,-0.05710326,"Watertown-Fort Atkinson, WI",NA,NA,NA,NA,NA
48060,0.143736273,"Watertown-Fort Drum, NY","Watertown-Fort Drum, NY (Metropolitan Statistical Area)",6415,54032.88299,3.807196661,4.73265814
48100,-1.26953764,"Wauchula, FL",NA,NA,NA,NA,NA
48140,0.568183588,"Wausau, WI","Wausau, WI (Metropolitan Statistical Area)",7288,53750.67299,3.862608364,4.730383906
48180,-0.820743472,"Waycross, GA",NA,NA,NA,NA,NA
48220,-0.882554245,"Weatherford, OK",NA,NA,NA,NA,NA
48260,-0.37800095,"Weirton-Steubenville, WV-OH","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3866,31868.24057,3.58726185,4.503358087
48300,0.016255312,"Wenatchee, WA","Wenatchee, WA (Metropolitan Statistical Area)",4223,36960.21285,3.625621081,4.567734464
48460,-0.081882368,"West Plains, MO",NA,NA,NA,NA,NA
48540,-0.064461273,"Wheeling, WV-OH","Wheeling, WV-OH (Metropolitan Statistical Area)",7244,50027.96981,3.859978442,4.699212879
48580,0.209012782,"Whitewater-Elkhorn, WI",NA,NA,NA,NA,NA
48620,1.264170673,"Wichita, KS","Wichita, KS (Metropolitan Statistical Area)",31063,48491.38604,4.492243397,4.685664598
48660,0.154948934,"Wichita Falls, TX","Wichita Falls, TX (Metropolitan Statistical Area)",6984,45880.35895,3.844104231,4.661626807
48700,0.045630251,"Williamsport, PA","Williamsport, PA (Metropolitan Statistical Area)",4950,42507.51395,3.694605199,4.628465706
48780,-0.12139899,"Williston, ND",NA,NA,NA,NA,NA
48820,-0.443632041,"Willmar, MN",NA,NA,NA,NA,NA
48900,0.894027303,"Wilmington, NC","Wilmington, NC (Metropolitan Statistical Area)",13021,47771.74053,4.114644339,4.679171065
48940,-1.131897539,"Wilmington, OH",NA,NA,NA,NA,NA
48980,-0.127535005,"Wilson, NC",NA,NA,NA,NA,NA
49020,0.043400791,"Winchester, VA-WV","Winchester, VA-WV (Metropolitan Statistical Area)",5872,44034.49569,3.768786047,4.643793027
49080,-0.660468636,"Winnemucca, NV",NA,NA,NA,NA,NA
49100,-0.518082099,"Winona, MN",NA,NA,NA,NA,NA
49180,1.571344483,"Winston-Salem, NC","Winston-Salem, NC (Metropolitan Statistical Area)",27357,41791.67863,4.43706847,4.621089816
49220,-0.338457266,"Wisconsin Rapids-Marshfield, WI",NA,NA,NA,NA,NA
49260,-0.820296683,"Woodward, OK",NA,NA,NA,NA,NA
49300,0.278375664,"Wooster, OH",NA,NA,NA,NA,NA
49340,2.061567151,"Worcester, MA-CT","Worcester, MA-CT (Metropolitan Statistical Area)",37896,40695.08966,4.578593372,4.60954201
49380,-0.979508513,"Worthington, MN",NA,NA,NA,NA,NA
49420,0.585247102,"Yakima, WA","Yakima, WA (Metropolitan Statistical Area)",8807,35630.62607,3.944827996,4.551823453
49460,-1.006927195,"Yankton, SD",NA,NA,NA,NA,NA
49620,1.184142243,"York-Hanover, PA","York-Hanover, PA (Metropolitan Statistical Area)",16746,38008.12547,4.223911087,4.579876451
49660,1.221869676,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",20897,37760.63548,4.320083943,4.577039295
49700,0.070305408,"Yuba City, CA","Yuba City, CA (Metropolitan Statistical Area)",5488,32471.06714,3.739414103,4.511496562
49740,0.044757711,"Yuma, AZ","Yuma, AZ (Metropolitan Statistical Area)",5583,27487.43298,3.746867628,4.439134183
49780,-0.279985121,"Zanesville, OH",NA,NA,NA,NA,NA
49820,-1.300253452,"Zapata, TX",NA,NA,NA,NA,NA
