Market,Name,y14,y09,y04,y99,t5yr,t10tr,t15yr,,,t5yr1,t10yr1,t15yr1
31019,"Buffalo County, NE",0.203262439,0.184612454,-0.057227738,-0.089270982,0.221912423,0.463752616,0.495795859,,,0.018649985,0.260490177,0.292533421
31021,"Burt County, NE",-1.087414605,-0.976913131,#N/A,-0.845551077,-1.197916078,#N/A,-1.329278133,,,-0.110501474,#N/A,-0.241863528
31025,"Cass County, NE",-0.546367438,-0.55157823,-0.496624841,-0.684024185,-0.541156645,-0.596110034,-0.40871069,,,0.005210792,-0.049742597,0.137656748
31027,"Cedar County, NE",-0.667708484,-0.858268338,-0.7358207,-0.658624604,-0.477148631,-0.599596268,-0.676792364,,,0.190559853,0.068112216,-0.00908388
31029,"Chase County, NE",-1.167159338,-1.212220662,-1.285267868,-1.072605749,-1.122098013,-1.049050808,-1.261712926,,,0.045061324,0.11810853,-0.094553589
31035,"Clay County, NE",-1.215710708,-1.021812388,-1.043839115,-0.81317546,-1.409609028,-1.3875823,-1.618245956,,,-0.19389832,-0.171871593,-0.402535248
31037,"Colfax County, NE",-1.321702247,#N/A,-1.003750866,-1.049532644,#N/A,-1.639653628,-1.593871851,,,#N/A,-0.317951381,-0.272169603
31039,"Cuming County, NE",-0.734893171,-0.89100015,-0.843610625,-0.734444489,-0.578786191,-0.626175716,-0.735341852,,,0.15610698,0.108717454,-0.000448681
31041,"Custer County, NE",-0.792335298,-0.695092231,-0.781393043,-0.784987882,-0.889578365,-0.803277553,-0.799682714,,,-0.097243067,-0.010942255,-0.007347416
31043,"Dakota County, NE",-0.431460159,#N/A,-0.278770214,#N/A,#N/A,-0.584150104,#N/A,,,#N/A,-0.152689945,#N/A
31047,"Dawson County, NE",-0.397377223,-0.436882791,-0.4711347,-0.468290225,-0.357871655,-0.323619746,-0.326464221,,,0.039505568,0.073757477,0.070913002
31053,"Dodge County, NE",-0.071609264,-0.060483143,-0.212811827,-0.191070519,-0.082735384,0.0695933,0.047851991,,,-0.011126121,0.141202563,0.119461255
31055,"Douglas County, NE",2.137460877,2.168393095,2.063965557,2.216244408,2.106528659,2.210956197,2.058677346,,,-0.030932218,0.07349532,-0.078783531
31059,"Fillmore County, NE",-1.252684739,-1.134094689,-1.2415735,-0.979193658,-1.371274789,-1.263795978,-1.526175819,,,-0.11859005,-0.011111239,-0.273491081
31067,"Gage County, NE",-0.615471531,-0.507231028,-0.501358971,-0.527338106,-0.723712035,-0.729584092,-0.703604956,,,-0.108240504,-0.114112561,-0.088133425
31077,"Greeley County, NE",-1.419552104,-1.198955825,#N/A,#N/A,-1.640148382,#N/A,#N/A,,,-0.220596278,#N/A,#N/A
31079,"Hall County, NE",0.424701285,0.48524281,0.565297132,0.391758804,0.364159761,0.284105439,0.457643767,,,-0.060541524,-0.140595846,0.032942482
31081,"Hamilton County, NE",-0.832201166,-0.98898985,-0.71040409,-0.938504066,-0.675412483,-0.953998242,-0.725898266,,,0.156788684,-0.121797076,0.1063029
31089,"Holt County, NE",-0.876136324,-0.749636888,-0.942267742,-0.781203889,-1.002635761,-0.810004907,-0.97106876,,,-0.126499436,0.066131417,-0.094932435
31093,"Howard County, NE",-1.173769494,#N/A,-1.069654278,#N/A,#N/A,-1.277884709,#N/A,,,#N/A,-0.104115215,#N/A
31099,"Kearney County, NE",-1.170402803,-1.072019719,-1.062074916,-1.193295225,-1.268785887,-1.27873069,-1.147510382,,,-0.098383084,-0.108327887,0.022892421
31101,"Keith County, NE",-0.625298245,-0.95204608,-0.888605459,-0.825766326,-0.29855041,-0.361991031,-0.424830164,,,0.326747835,0.263307214,0.200468081
31105,"Kimball County, NE",-1.544300145,-1.272992862,-1.243429288,-1.450934849,-1.815607428,-1.845171002,-1.637665442,,,-0.271307283,-0.300870857,-0.093365296
31107,"Knox County, NE",-0.753004765,-0.865232469,-0.785067018,-0.803130581,-0.640777061,-0.720942512,-0.702878949,,,0.112227704,0.032062253,0.050125816
31109,"Lancaster County, NE",1.550972241,1.507319213,1.353399098,1.37051998,1.59462527,1.748545385,1.731424503,,,0.043653028,0.197573143,0.180452261
31111,"Lincoln County, NE",0.004204757,0.019867899,-0.086208877,-0.215899565,-0.011458384,0.094618392,0.22430908,,,-0.015663142,0.090413634,0.220104322
31119,"Madison County, NE",0.122089636,0.15535313,-0.020268285,0.143635001,0.088826142,0.264447557,0.100544271,,,-0.033263494,0.142357921,-0.021545365
31121,"Merrick County, NE",-0.96994844,-1.109367473,#N/A,-1.010144132,-0.830529406,#N/A,-0.929752747,,,0.139419033,#N/A,0.040195693
31123,"Morrill County, NE",-1.40231286,-1.230285431,-1.227894985,-1.220487185,-1.574340289,-1.576730736,-1.584138535,,,-0.172027429,-0.174417876,-0.181825675
31125,"Nance County, NE",-1.390883872,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,#N/A
31129,"Nuckolls County, NE",-0.854898745,-0.971244403,-1.015957563,-1.035561892,-0.738553088,-0.693839927,-0.674235598,,,0.116345657,0.161058818,0.180663147
31135,"Perkins County, NE",-1.305760017,#N/A,#N/A,-1.106512907,#N/A,#N/A,-1.505007127,,,#N/A,#N/A,-0.19924711
31137,"Phelps County, NE",-0.847851409,-0.818747747,-0.778173072,-0.683586043,-0.876955071,-0.917529746,-1.012116775,,,-0.029103662,-0.069678337,-0.164265366
31139,"Pierce County, NE",-0.695502107,-1.058677593,-1.153093145,-0.994016,-0.332326621,-0.237911069,-0.396988214,,,0.363175486,0.457591038,0.298513893
31141,"Platte County, NE",0.099438098,0.062542295,-0.188532213,-0.082580406,0.136333901,0.387408408,0.281456601,,,0.036895803,0.28797031,0.182018504
31145,"Red Willow County, NE",-0.555056266,-0.515531615,-0.538950134,-0.528916805,-0.594580916,-0.571162398,-0.581195726,,,-0.039524651,-0.016106132,-0.026139461
31147,"Richardson County, NE",-1.00952707,-0.829334584,-1.0015836,-0.803835929,-1.189719555,-1.017470539,-1.215218211,,,-0.180192485,-0.007943469,-0.205691141
31151,"Saline County, NE",-0.776474346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,#N/A
31153,"Sarpy County, NE",0.887508819,0.981181661,0.622904481,0.55072575,0.793835976,1.152113157,1.224291887,,,-0.093672843,0.264604338,0.336783069
31155,"Saunders County, NE",-0.690358562,-0.835295755,-0.726972008,-0.620951307,-0.54542137,-0.653745117,-0.759765817,,,0.144937192,0.036613446,-0.069407255
31157,"Scotts Bluff County, NE",0.142028377,0.107760145,-0.042105083,0.192788347,0.176296609,0.326161836,0.091268407,,,0.034268232,0.18413346,-0.05075997
31159,"Seward County, NE",-0.73686708,-0.732033959,-0.662358155,-0.592717726,-0.741700202,-0.811376006,-0.881016434,,,-0.004833122,-0.074508926,-0.144149354
31161,"Sheridan County, NE",-1.121074134,-1.13887931,-1.04351368,-0.935574675,-1.103268958,-1.198634588,-1.306573594,,,0.017805176,-0.077560454,-0.18549946
31169,"Thayer County, NE",-1.30205604,-1.124793146,-1.050105101,-1.160302593,-1.479318933,-1.554006978,-1.443809486,,,-0.177262893,-0.251950938,-0.141753447
31175,"Valley County, NE",-0.980421452,#N/A,-0.869482735,-0.984361114,#N/A,-1.091360169,-0.976481789,,,#N/A,-0.110938717,0.003939662
31177,"Washington County, NE",-0.296789076,-0.445533875,-0.616986202,-0.667874138,-0.148044278,0.02340805,0.074295986,,,0.148744799,0.320197126,0.371085062
31179,"Wayne County, NE",-0.800943308,-0.859507037,#N/A,#N/A,-0.742379579,#N/A,#N/A,,,0.058563729,#N/A,#N/A
31181,"Webster County, NE",-1.52316038,-1.285104063,-1.155151568,#N/A,-1.761216697,-1.891169192,#N/A,,,-0.238056317,-0.368008812,#N/A
31185,"York County, NE",-0.699941786,-0.467378331,-0.912133976,-0.641582449,-0.932505241,-0.487749595,-0.758301123,,,-0.232563455,0.212192191,-0.058359337
32001,"Churchill County, NV",-0.614302515,-0.318547913,-0.648204055,-0.243823927,-0.910057117,-0.580400974,-0.984781102,,,-0.295754602,0.033901541,-0.370478587
32003,"Clark County, NV",2.566206697,2.496836026,2.377879773,2.383662793,2.635577369,2.754533622,2.748750602,,,0.069370672,0.188326925,0.182543905
32005,"Douglas County, NV",0.503795931,0.402434705,0.438855765,0.489556592,0.605157156,0.568736097,0.518035269,,,0.101361226,0.064940166,0.014239338
32007,"Elko County, NV",0.195808428,0.248616428,0.23028561,-0.028632062,0.143000428,0.161331245,0.420248917,,,-0.052808,-0.034477183,0.22444049
32013,"Humboldt County, NV",-0.388353167,-0.705011723,-0.618441682,-0.628811861,-0.071694611,-0.158264652,-0.147894474,,,0.316658556,0.230088515,0.240458693
32019,"Lyon County, NV",-0.097170374,0.194219655,-0.170067105,-0.310619922,-0.388560403,-0.024273643,0.116279173,,,-0.291390029,0.072896731,0.213449548
32023,"Nye County, NV",-0.217356268,-0.013204873,-0.390018948,-0.289485401,-0.421507664,-0.044693589,-0.145227136,,,-0.204151395,0.17266268,0.072129133
32027,"Pershing County, NV",-1.145047018,-1.40198215,-1.448659514,-1.16167843,-0.888111886,-0.841434521,-1.128415605,,,0.256935132,0.303612497,0.016631412
32031,"Washoe County, NV",1.862003784,2.041059228,1.896314573,1.836110871,1.68294834,1.827692995,1.887896696,,,-0.179055444,-0.034310789,0.025892912
32033,"White Pine County, NV",-1.040452149,#N/A,-0.955243351,-1.006674954,#N/A,-1.125660946,-1.074229343,,,#N/A,-0.085208797,-0.033777194
32510,"Carson City, NV",0.713218704,0.826408902,0.686368483,0.588663896,0.600028506,0.740068924,0.837773512,,,-0.113190198,0.026850221,0.124554808
32999,"Statewide, NV",1.959923203,1.056381735,0.672809199,#N/A,2.863464671,3.247037208,#N/A,,,0.903541468,1.287114004,#N/A
33001,"Belknap County, NH",0.713910599,0.559253308,0.425794992,0.372896105,0.868567889,1.002026205,1.054925092,,,0.15465729,0.288115606,0.341014494
33003,"Carroll County, NH",0.489924552,0.53969376,0.443510647,0.458529256,0.440155343,0.536338457,0.521319848,,,-0.049769208,0.046413905,0.031395296
33005,"Cheshire County, NH",0.708571078,0.53033573,0.410796288,0.494742567,0.886806426,1.006345868,0.922399589,,,0.178235348,0.29777479,0.213828511
33007,"Coos County, NH",-0.202444781,-0.278490985,-0.400429768,-0.396490497,-0.126398578,-0.004459795,-0.008399066,,,0.076046203,0.197984987,0.194045715
33009,"Grafton County, NH",0.791983715,0.905475913,0.819499488,0.896570595,0.678491518,0.764467943,0.687396836,,,-0.113492197,-0.027515772,-0.104586879
33011,"Hillsborough County, NH",1.889910297,2.058770216,1.900728319,2.036331,1.721050378,1.879092275,1.743489594,,,-0.168859919,-0.010818022,-0.146420703
33013,"Merrimack County, NH",1.184950556,1.406932313,1.198349102,1.145053285,0.962968798,1.171552009,1.224847827,,,-0.221981758,-0.013398546,0.039897271
33015,"Rockingham County, NH",1.80917715,1.874230571,1.887488192,1.943848153,1.74412373,1.730866109,1.674506148,,,-0.065053421,-0.078311041,-0.134671002
33017,"Strafford County, NH",0.692280278,0.861497232,0.779436718,0.888369117,0.523063323,0.605123838,0.496191438,,,-0.169216955,-0.08715644,-0.19608884
33019,"Sullivan County, NH",-0.08602676,0.076325163,-0.262504985,-0.031572296,-0.248378683,0.090451465,-0.140481224,,,-0.162351923,0.176478225,-0.054454464
33999,"Statewide, NH",2.656930086,2.36091863,#N/A,#N/A,2.952941543,#N/A,#N/A,,,0.296011457,#N/A,#N/A
34001,"Atlantic County, NJ",1.368261924,1.322585964,1.547742756,1.484317654,1.413937883,1.188781092,1.252206193,,,0.04567596,-0.179480832,-0.116055731
34003,"Bergen County, NJ",2.836673448,2.932037228,3.137813538,3.304221008,2.741309668,2.535533357,2.369125887,,,-0.09536378,-0.301140091,-0.46754756
34005,"Burlington County, NJ",1.802108608,1.960760455,2.145480971,2.117534105,1.64345676,1.458736244,1.48668311,,,-0.158651848,-0.343372363,-0.315425497
34007,"Camden County, NJ",1.911889545,2.039891865,2.168517051,2.327091574,1.783887225,1.65526204,1.496687516,,,-0.12800232,-0.256627506,-0.415202029
34009,"Cape May County, NJ",0.892267236,0.859273404,0.613878024,0.815980074,0.925261068,1.170656449,0.968554398,,,0.032993832,0.278389213,0.076287162
34011,"Cumberland County, NJ",0.830729811,0.779752058,0.771013506,0.987534507,0.881707565,0.890446116,0.673925115,,,0.050977753,0.059716305,-0.156804696
34013,"Essex County, NJ",2.495409295,2.771532106,2.840949292,3.052035601,2.219286484,2.149869298,1.938782989,,,-0.276122811,-0.345539997,-0.556626306
34015,"Gloucester County, NJ",1.440316379,1.421844748,1.527463289,1.403012745,1.458788009,1.353169468,1.477620012,,,0.018471631,-0.087146911,0.037303633
34017,"Hudson County, NJ",2.408621504,2.60318424,2.757746351,2.946566931,2.214058768,2.059496657,1.870676077,,,-0.194562736,-0.349124847,-0.537945427
34019,"Hunterdon County, NJ",1.254496591,1.180328192,1.225144804,1.177776046,1.32866499,1.283848378,1.331217135,,,0.074168399,0.029351787,0.076720545
34021,"Mercer County, NJ",2.117473819,2.211069135,2.259039792,2.30739102,2.023878503,1.975907846,1.927556618,,,-0.093595316,-0.141565973,-0.189917201
34023,"Middlesex County, NJ",2.702979441,2.756172308,2.978519205,2.99826125,2.649786573,2.427439676,2.407697631,,,-0.053192868,-0.275539765,-0.29528181
34025,"Monmouth County, NJ",2.075100513,2.181900398,2.279274867,2.294575678,1.968300629,1.870926159,1.855625349,,,-0.106799884,-0.204174354,-0.219475164
34027,"Morris County, NJ",2.48503046,2.36719268,2.644637243,2.780269894,2.60286824,2.325423676,2.189791025,,,0.11783778,-0.159606784,-0.295239435
34029,"Ocean County, NJ",1.66129658,1.589428533,1.754289518,1.61675576,1.733164627,1.568303642,1.7058374,,,0.071868047,-0.092992938,0.04454082
34031,"Passaic County, NJ",2.198244298,2.284136938,2.480330643,2.621718383,2.112351658,1.916157953,1.774770213,,,-0.08589264,-0.282086345,-0.423474085
34033,"Salem County, NJ",-0.04723397,0.00285282,-0.24927902,-0.12921724,-0.09732076,0.154811079,0.034749299,,,-0.05008679,0.20204505,0.08198327
34035,"Somerset County, NJ",1.947964534,2.169082364,2.066562836,2.253826331,1.726846705,1.829366233,1.642102737,,,-0.22111783,-0.118598301,-0.305861797
34037,"Sussex County, NJ",0.940049903,0.81234341,0.846151862,0.817077886,1.067756397,1.033947944,1.063021921,,,0.127706493,0.093898041,0.122972018
34039,"Union County, NJ",2.176542819,2.343812622,2.615481586,2.543288822,2.009273016,1.737604053,1.809796817,,,-0.167269803,-0.438938766,-0.366746003
34041,"Warren County, NJ",0.582984709,0.810072835,0.67434678,0.78906301,0.355896582,0.491622637,0.376906407,,,-0.227088126,-0.091362071,-0.206078302
35001,"Bernalillo County, NM",2.035339969,2.045998136,1.989412132,2.116409362,2.024681802,2.081267807,1.954270577,,,-0.010658167,0.045927837,-0.081069392
35005,"Chaves County, NM",0.146013734,0.195087331,0.31542338,0.187439205,0.096940136,-0.023395912,0.104588262,,,-0.049073598,-0.169409646,-0.041425472
35007,"Colfax County, NM",-0.713375377,#N/A,-0.593239075,#N/A,#N/A,-0.833511679,#N/A,,,#N/A,-0.120136302,#N/A
35009,"Curry County, NM",-0.08752928,0.007115786,0.042725577,-0.021793061,-0.182174345,-0.217784136,-0.153265498,,,-0.094645065,-0.130254856,-0.065736219
35013,"Dona Ana County, NM",0.885674749,0.926695412,0.771854695,0.852347077,0.844654085,0.999494802,0.91900242,,,-0.041020663,0.113820054,0.033327671
35015,"Eddy County, NM",0.117606678,-0.003154822,-0.152853595,0.032281422,0.238368178,0.388066951,0.202931934,,,0.1207615,0.270460273,0.085325256
35025,"Lea County, NM",0.193202791,0.26272886,0.049386139,0.086193225,0.123676722,0.337019443,0.300212356,,,-0.069526069,0.143816652,0.107009565
35027,"Lincoln County, NM",-0.067418083,0.035601211,-0.099089402,0.07277779,-0.170437376,-0.035746763,-0.207613955,,,-0.103019294,0.03167132,-0.140195873
35031,"McKinley County, NM",0.313763667,0.230038886,0.378666548,0.235800428,0.397488448,0.248860786,0.391726906,,,0.083724781,-0.064902881,0.077963239
35035,"Otero County, NM",0.105729933,-0.066157156,0.036579068,0.089736826,0.277617022,0.174880797,0.12172304,,,0.171887089,0.069150865,0.015993107
35037,"Quay County, NM",-0.875930396,#N/A,-0.728458628,-0.692656911,#N/A,-1.023402163,-1.05920388,,,#N/A,-0.147471767,-0.183273485
35039,"Rio Arriba County, NM",-0.265573598,-0.343717202,-0.069592219,-0.391764599,-0.187429994,-0.461554977,-0.139382597,,,0.078143604,-0.195981379,0.126191001
35041,"Roosevelt County, NM",-0.795336299,#N/A,#N/A,-0.697966233,#N/A,#N/A,-0.892706365,,,#N/A,#N/A,-0.097370066
35043,"Sandoval County, NM",0.3519539,0.523040783,0.017550476,0.282344177,0.180867017,0.686357325,0.421563623,,,-0.171086883,0.334403424,0.069609723
35045,"San Juan County, NM",0.592810585,0.724233437,0.644783589,0.633544066,0.461387732,0.54083758,0.552077104,,,-0.131422853,-0.051973005,-0.040733481
35047,"San Miguel County, NM",-0.436475851,-0.337602459,-0.371134991,-0.26953332,-0.535349243,-0.501816711,-0.603418381,,,-0.098873392,-0.06534086,-0.166942531
35049,"Santa Fe County, NM",1.413159718,1.391535504,1.43501818,1.416271453,1.434783932,1.391301257,1.410047984,,,0.021624214,-0.021858462,-0.003111735
35055,"Taos County, NM",0.244195779,0.522685925,0.261389441,0.459831027,-0.034294367,0.227002117,0.028560531,,,-0.278490146,-0.017193662,-0.215635248
35057,"Torrance County, NM",-0.960803356,-0.792947893,-0.717462447,-0.802588881,-1.128658819,-1.204144264,-1.119017831,,,-0.167855463,-0.243340908,-0.158214475
35061,"Valencia County, NM",-0.408940058,-0.298325523,-0.314229309,-0.3407231,-0.519554592,-0.503650806,-0.477157015,,,-0.110614534,-0.094710748,-0.068216958
35999,"Statewide, NM",0.830511914,-0.304817937,0.212391189,-1.973544313,1.965841764,1.448632639,3.63456814,,,1.13532985,0.618120725,2.804056227
36001,"Albany County, NY",1.966525263,2.083564369,2.089068844,2.230382347,1.849486156,1.843981681,1.702668178,,,-0.117039107,-0.122543582,-0.263857084
36003,"Allegany County, NY",-0.153602782,-0.265101745,-0.33895631,-0.374801568,-0.04210382,0.031750746,0.067596004,,,0.111498963,0.185353528,0.221198786
36005,"Bronx County, NY",1.96874696,2.126313228,2.333667399,2.209433589,1.811180693,1.603826522,1.728060332,,,-0.157566267,-0.364920439,-0.240686629
36007,"Broome County, NY",1.340466591,1.402901756,1.475347439,1.370352794,1.278031426,1.205585743,1.310580388,,,-0.062435165,-0.134880848,-0.029886203
36009,"Cattaraugus County, NY",0.224586474,0.484958942,0.404013838,0.207527166,-0.035785993,0.04515911,0.241645783,,,-0.260372467,-0.179427364,0.017059309
36011,"Cayuga County, NY",0.241077283,0.244564725,0.282662336,0.233767263,0.237589841,0.19949223,0.248387303,,,-0.003487442,-0.041585053,0.00731002
36013,"Chautauqua County, NY",0.88146417,0.791028907,0.844100449,0.809371786,0.971899432,0.91882789,0.953556553,,,0.090435263,0.037363721,0.072092383
36015,"Chemung County, NY",0.588564829,0.62088099,0.863746748,0.698339166,0.556248667,0.313382909,0.478790492,,,-0.032316161,-0.275181919,-0.109774337
36017,"Chenango County, NY",0.149625419,0.006269009,-0.15956359,0.025025056,0.292981828,0.458814427,0.274225781,,,0.143356409,0.309189008,0.124600363
36019,"Clinton County, NY",0.52869117,0.586615176,0.434764136,0.51008457,0.470767164,0.622618204,0.54729777,,,-0.057924006,0.093927034,0.0186066
36021,"Columbia County, NY",0.514150045,0.465982138,0.44800413,0.765045134,0.562317952,0.580295959,0.263254956,,,0.048167907,0.066145915,-0.250895089
36023,"Cortland County, NY",0.069028037,0.23022093,0.21775379,0.160855419,-0.092164856,-0.079697716,-0.022799345,,,-0.161192893,-0.148725753,-0.091827382
36025,"Delaware County, NY",0.264223495,-0.06590343,-0.010253111,0.023192188,0.594350419,0.538700101,0.505254801,,,0.330126925,0.274476606,0.241031306
36027,"Dutchess County, NY",1.434439642,1.424782938,1.4701666,1.46875151,1.444096347,1.398712685,1.400127774,,,0.009656705,-0.035726958,-0.034311868
36029,"Erie County, NY",2.20510951,2.326482739,2.584616922,2.628736663,2.08373628,1.825602098,1.781482356,,,-0.12137323,-0.379507412,-0.423627154
36031,"Essex County, NY",0.352240201,0.172519139,0.128870195,0.027924279,0.531961262,0.575610206,0.676556122,,,0.179721061,0.223370005,0.324315922
36033,"Franklin County, NY",-0.237359756,-0.135398068,-0.104194937,-0.10901001,-0.339321443,-0.370524575,-0.365709501,,,-0.101961687,-0.133164819,-0.128349745
36035,"Fulton County, NY",0.122509447,0.310757679,0.231416369,0.216475473,-0.065738785,0.013602525,0.028543422,,,-0.188248232,-0.108906922,-0.093966025
36037,"Genesee County, NY",0.102889817,0.15935686,0.073393458,0.276861622,0.046422773,0.132386175,-0.071081989,,,-0.056467043,0.029496359,-0.173971806
36039,"Greene County, NY",0.002256404,-0.098851305,-0.009987498,-0.078368014,0.103364114,0.014500306,0.082880822,,,0.101107709,0.012243902,0.080624418
36041,"Hamilton County, NY",-0.804842143,-0.807561141,-0.878151063,-0.850801868,-0.802123144,-0.731533222,-0.758882417,,,0.002718999,0.07330892,0.045959726
36043,"Herkimer County, NY",-0.010068088,0.088421619,-0.12531844,-0.162734246,-0.108557796,0.105182263,0.142598069,,,-0.098489708,0.115250352,0.152666158
36045,"Jefferson County, NY",0.75816416,0.741462226,0.644699342,0.788642802,0.774866095,0.871628978,0.727685519,,,0.016701934,0.113464818,-0.030478642
36047,"Kings County, NY",2.96523719,3.035371093,3.310323241,3.272430255,2.895103286,2.620151138,2.658044125,,,-0.070133903,-0.345086052,-0.307193065
36049,"Lewis County, NY",-0.584956087,-0.694963199,-0.591306553,-0.765615022,-0.474948974,-0.578605621,-0.404297152,,,0.110007113,0.006350466,0.180658935
36051,"Livingston County, NY",0.228814355,0.047247723,0.01884721,0.142049868,0.410380988,0.438781501,0.315578842,,,0.181566633,0.209967146,0.086764487
36053,"Madison County, NY",0.062950101,0.394268694,0.263541877,0.091620323,-0.268368491,-0.137641675,0.03427988,,,-0.331318593,-0.200591776,-0.028670221
36055,"Monroe County, NY",2.20880401,2.296742382,2.670086752,2.802106193,2.120865637,1.747521267,1.615501826,,,-0.087938373,-0.461282743,-0.593302184
36057,"Montgomery County, NY",-0.006211155,0.032713829,-0.219275829,-0.179533378,-0.045136139,0.20685352,0.167111069,,,-0.038924984,0.213064674,0.173322223
36059,"Nassau County, NY",2.555611975,2.620021113,2.825056281,2.940409758,2.491202836,2.286167668,2.170814191,,,-0.064409139,-0.269444307,-0.384797784
36061,"New York County, NY",3.475781163,3.634361624,3.911162235,3.794353207,3.317200701,3.04040009,3.157209118,,,-0.158580461,-0.435381072,-0.318572044
36063,"Niagara County, NY",0.996220245,1.261034852,1.066146165,1.349734752,0.731405638,0.926294325,0.642705737,,,-0.264814607,-0.06992592,-0.353514508
36065,"Oneida County, NY",1.445433034,1.413377079,1.498233883,1.394357803,1.47748899,1.392632185,1.496508265,,,0.032055955,-0.052800849,0.051075231
36067,"Onondaga County, NY",1.97608102,1.987567908,2.0626091,2.326140093,1.964594132,1.88955294,1.626021948,,,-0.011486888,-0.08652808,-0.350059072
36069,"Ontario County, NY",0.933267253,0.816191156,0.77518168,0.722439343,1.05034335,1.091352826,1.144095162,,,0.117076097,0.158085573,0.21082791
36071,"Orange County, NY",1.795079564,1.666277056,1.754479178,1.765645675,1.923882072,1.835679949,1.824513453,,,0.128802508,0.040600385,0.029433889
36073,"Orleans County, NY",-0.13084989,-0.209727748,-0.416681493,-0.236199331,-0.051972033,0.154981713,-0.025500449,,,0.078877857,0.285831603,0.105349441
36075,"Oswego County, NY",0.317684986,0.444311355,0.36547049,0.323615881,0.191058616,0.269899482,0.31175409,,,-0.126626369,-0.047785504,-0.005930896
36077,"Otsego County, NY",0.38589294,0.363862911,0.224305179,0.203612724,0.407922968,0.5474807,0.568173155,,,0.022030028,0.161587761,0.182280216
36079,"Putnam County, NY",0.812343199,1.022616855,0.959093083,0.755745047,0.602069543,0.665593315,0.868941351,,,-0.210273656,-0.146749884,0.056598152
36081,"Queens County, NY",2.626121979,2.777118981,2.993215913,3.069629197,2.475124977,2.259028044,2.182614761,,,-0.150997002,-0.367093935,-0.443507218
36083,"Rensselaer County, NY",0.55401058,0.72235462,0.642498295,0.5911465,0.385666541,0.465522866,0.516874661,,,-0.16834404,-0.088487715,-0.037135919
36085,"Richmond County, NY",1.643449891,1.503019437,1.574499416,1.686674038,1.783880345,1.712400367,1.600225744,,,0.140430454,0.068950476,-0.043224147
36087,"Rockland County, NY",1.846644697,1.974683376,2.070659305,2.113198787,1.718606019,1.62263009,1.580090608,,,-0.128038678,-0.224014607,-0.26655409
36089,"St. Lawrence County, NY",0.283114153,0.253419677,0.354872652,0.392499813,0.312808629,0.211355654,0.173728494,,,0.029694476,-0.071758499,-0.109385659
36091,"Saratoga County, NY",1.289031558,1.212425847,1.061110265,0.873659201,1.36563727,1.516952852,1.704403915,,,0.076605712,0.227921294,0.415372357
36093,"Schenectady County, NY",0.780720305,0.964437275,0.962071313,0.941531162,0.597003335,0.599369298,0.619909449,,,-0.18371697,-0.181351008,-0.160810856
36095,"Schoharie County, NY",-0.052200488,-0.30775781,-0.258762373,-0.35853187,0.203356835,0.154361397,0.254130894,,,0.255557322,0.206561885,0.306331382
36097,"Schuyler County, NY",-0.794429531,-0.746213674,-0.477403331,#N/A,-0.842645389,-1.111455732,#N/A,,,-0.048215857,-0.3170262,#N/A
36099,"Seneca County, NY",0.035074351,-0.057604714,-0.102755837,-0.268780043,0.127753416,0.172904539,0.338928744,,,0.092679065,0.137830188,0.303854393
36101,"Steuben County, NY",0.311483709,0.351656565,0.292010296,0.373128245,0.271310853,0.330957122,0.249839173,,,-0.040172856,0.019473413,-0.061644536
36103,"Suffolk County, NY",2.636764405,2.766559722,2.966946167,3.022010916,2.506969089,2.306582644,2.251517895,,,-0.129795317,-0.330181762,-0.38524651
36105,"Sullivan County, NY",0.458952135,0.53011188,0.620125254,0.490141185,0.387792391,0.297779017,0.427763085,,,-0.071159744,-0.161173118,-0.03118905
36107,"Tioga County, NY",-0.080588867,-0.192503306,-0.360599066,-0.405001686,0.031325571,0.199421332,0.243823951,,,0.111914438,0.280010199,0.324412818
36109,"Tompkins County, NY",1.036599084,1.050820789,0.954761745,0.95894917,1.022377379,1.118436423,1.114248998,,,-0.014221705,0.081837339,0.077649914
36111,"Ulster County, NY",1.316283537,1.235010676,1.325572006,1.362638563,1.397556399,1.306995069,1.269928512,,,0.081272861,-0.009288468,-0.046355026
36113,"Warren County, NY",0.624757561,0.70148116,0.769757244,0.50769662,0.548033963,0.479757878,0.741818503,,,-0.076723599,-0.144999683,0.117060941
36115,"Washington County, NY",0.103308434,0.07757497,-0.237393863,-0.1327935,0.129041897,0.44401073,0.339410367,,,0.025733464,0.340702296,0.236101934
36117,"Wayne County, NY",0.368280342,0.363511011,0.344238265,0.520652142,0.373049672,0.392322418,0.215908542,,,0.004769331,0.024042076,-0.1523718
36119,"Westchester County, NY",2.470553322,2.565283571,2.66773701,2.758487287,2.375823073,2.273369634,2.182619357,,,-0.094730249,-0.197183688,-0.287933965
36121,"Wyoming County, NY",-0.170909917,-0.169699992,-0.435936297,-0.258051077,-0.172119842,0.094116463,-0.083768757,,,-0.001209925,0.26502638,0.08714116
36123,"Yates County, NY",-0.219842369,-0.543460769,-0.396859003,-0.326564311,0.10377603,-0.042825735,-0.113120427,,,0.3236184,0.177016634,0.106721942
37001,"Alamance County, NC",0.910946064,1.009072395,0.966227108,1.195448976,0.812819734,0.855665021,0.626443153,,,-0.098126331,-0.055281043,-0.284502911
